,url,title,body,arbitration
58,https://stackoverflow.com/questions/1581977,Does C# have an equivalent of Java static nested class?,I am converting Java into C# and have the following code (see discussion in Java Context about its use). One approach might be to create a separate file/class but is there a C# idom which preserves the intention in the Java code? -CODE- . ,0
59,https://stackoverflow.com/questions/33742322,Continue to get info from scanner in catch block,"I'm simply want to get a valid int value for age. But when user enters an string, why i cant get an int again? Here is my code: -CODE- . I want to request to enter a valid int value until a valid input enters. ",1
60,https://stackoverflow.com/questions/4568896,difference between Object reference and Object hash code,whats the difference between an Object's reference and the same object's hash code value in java ? ,1
61,https://stackoverflow.com/questions/24628402,The simplest way to create jar file?,I have a java project and i need to create jar file from my project . any body can tell me what is the simplest way to make this? ,0
62,https://stackoverflow.com/questions/7758117,Java SQL [ limit | rownum ... ] uniformization API,"I'm faced with the task of adding ""DB pagination"" while executing the query and not while serving the user with results. The problem is that each DB engine has it's own approach to SQL for subtracting a set of results from the entire set. To be more precise, if one wants results N to N+d using: -CODE- . For now we provide support for Oracle & MySQL, but one can never know the clients requests, so I am trying to have a general implementation available, therefore I am looking for a library that provides some functionality like this: -CODE- . Any suggestion is welcome. Thank you. ",0
63,https://stackoverflow.com/questions/29783651,How to handle double quotes in Pattern.compile?,I have the following piece of regex which works in an online regex tester: -CODE- . I want to use this in a Beanshell Script like this: -CODE- . How do I handle the double quotes here? Thanks. ,1
64,https://stackoverflow.com/questions/17862769,"""main"" java.lang.OutOfMemoryError in Hashtable sorting and reversing",I am trying to sort a ArrayList of Hashtable (ArrayList>). some Hastable has 3345588 entries. When I tried to sort and assign the reverse order in hastable I found : -CODE- . my code is as below: -CODE- . ,1
65,https://stackoverflow.com/questions/33426469,Java- How do I draw on a JFrame without losing it's existing drawing,"I want my java program to draw string ""hello"" as the input method parameter changes, without losing the previous drawings. In other words the frame has to draw many strings of ""Hello"" one after the other until the program is forced to stop. Currently it is showing only one word of ""hello"" with it's new y position changed. How do I change the program below to draw many words of ""hello"" s with new y positions? Your help is much appreciated. thanks . codes: -CODE- . ",1
66,https://stackoverflow.com/questions/20064374,Parsing JSON api starting from an array - [,"I am having trouble parsing my JSON API - -CODE- . I've read some tutorials online, with a JSONParser class in which there is a getJSONFromURL method which returns JSONObject. But in all these tutorials their API starts from a JSON Object {, whereas mine starts from an array [. What changes do I need to make so that I can parse this api? Any other way of doing it? Please help me out, its been a head-scratcher for 3 days. Here is my JSONParser class - -CODE- . and here is what I am doing to parse it - -CODE- . when I tried this, logcat showing - -CODE- . and: -CODE- . ",1
67,https://stackoverflow.com/questions/8656085,How to send an Image from Web Service in Spring,I am facing problem while sending an Image using Spring Web Service. I have written controller as below: -CODE- . @ResponseBody converts response into JSON. I am using RestClient to test Web Service. But When I'm hitting with http://localhost:8080/my-war-name/rest/image URL. -CODE- . I facing following error on RestClient: -CODE- . When i'm using browsers Chrome and Firefox. Headers are not added so error was expected (Please guide me on this) -CODE- . I have also faced below error once: -CODE- . I have followed http://krams915.blogspot.com/2011/02/spring-3-rest-web-service-provider-and.html tutorial. My requirment is to send image in byte format to Android Client. ,0
68,https://stackoverflow.com/questions/30942605,Generic Comparable gets a compiler error,"I have this code: -CODE- . I expect to put String objects into this tree, and String implements Comparable, so this looked good at first glance. But I'm getting the error: -CODE- . Suggestions? ",1
69,https://stackoverflow.com/questions/25865844,Oracle JDBC driver auto formatting the date column,"I am facing a problem where even though dates are stored in Oracle Database in default date format i.e dd-Mon-yy (for example 28-MAR-11) ,the date columns are automatically formatted into yyyy-MM-dd (for example 2011-03-28) while connecting to Oracle database from java using Oracle JDBC driver.Looked into the documentation but could not find any setting change that would effect the default date format. I want to resolve this problem by making the configuration changes instead of formatting the dates in java.Please let me know if there is a solution. Note:I am using spring JDBC. ",0
70,https://stackoverflow.com/questions/13252133,Out of memory while processing large number of objects in HashMap/Hashtable/ArrayList,"I am working on a project, in which need to load thousands of object's data in HashMap/Hashtable/ArrayList. No issue with small application but it goes out of memory in large application. Please suggest how to handle this situation? ",1
71,https://stackoverflow.com/questions/29019958,"Java 'throws' clause not needed when throwing a new NPE? and why does adding ""throws Exception"" give compilation errors?","I got curious about the 'throws' clause and wrote the following piece of code (I use Eclipse with Java7). Originally I had started with only blocks 1 and 5 (expecting a compilation error, which did not occur...) and then this led me to writing the other blocks. -CODE- . To be honest I would have expected: (a) a compilation error in 1. (unhandled exception? shouldn't my method notify any 'subsequent caller' that this is going to throw some kind of exception?) (b) some kind of problem in 4. (possibly a compilation error? I'm throwing a NPE while the clause says IAE) (c) compilation errors in 5. 6. 7. and 8. (unhandled exceptions? I'm omitting the 'throws' clause) (d) perhaps someone could also tell me why 6. is the only one where I got the compilation error... ",0
72,https://stackoverflow.com/questions/2547713,Why static fields are not initialized in time?,"The following code prints null once. -CODE- . Why are the static objects not initialized before the constructor runs? Update. I'd just copied this example program without attention, I thought we were talking about 2 Object fields, now I saw that the first is a MyClass field.. :/ ",0
73,https://stackoverflow.com/questions/29075229,How to programmatically set error-page and etc web.xml parameters in spring,"I tired to set error-page parameter in?AbstractAnnotationConfigDispatcherServletInitializer.onStartup?method. I expect this is equivalent to: -CODE- . I'm find class StandardContext that allow set error page via method addErrorPage. But i'm don't know how to get this class in onStartup method, or how to create new StandardContext and attach it to my app.
Perhaps, this is incorrect way, but i find only this. I'll be glad for any help.",1
74,https://stackoverflow.com/questions/27476225,Why does AudioSystem.getAudioInputStream() throw IllegalArgumentException,,0
75,https://stackoverflow.com/questions/10387888,Advice for new project requiring Ajax authentication on Java EE platform?,I expect this is equivalent to:,0
76,https://stackoverflow.com/questions/35055861,Java lambda expression requires unavoidable null [duplicate],"As Tony Hoare stated, null was an expensive failure and we try to avoid it nowadays. We finally got an official Optional with Java 8 and so we can almost entirely eliminate null from new Java programs.. almost. I encountered a place, where I simply do not know how to avoid the usage of the dreaded null keyword and wondered if this is really unavoidable for now. Consider the following: -CODE- .This little method is a way to decorate pretty much anything you can wrap into a lambda, so usage would look something like this: decorate(() -> obj.thatThing(x))
I have used this construct quite successfully for timing observations, JMX updates, locks, etc. etc., but there is always the problem of T = Void: -CODE- . Anyone who can shed some light on this? Is there a chance we will see a smarter compiler for this in Java 9+? Am I just missing the simple solution?",0
77,https://stackoverflow.com/questions/33994636,run .exe from text file,"Maybe it looks simple question, but I couldn't find appropriate answer. I am wondering is it possible to run .bat or .exe file from text file, for example, 1st we will retrieve the File object from the file chooser, then grabbing its path and throwing it into the text file. After by reading this path from text file (find a location of program), execute .bat or .exe program? For example, if 1st file in location: Libraries\Documents\pro.bat and location of 2nd file: E:\pro2.exe. Then by storing this path to text file test.txt: -CODE- . after execute it? Actually I have done this parts: - retrieve the File object from the file chooser and save its path to text file. But I don't know how to run it from text file. Can someone give me a right direction. Any help is really appreciated. ",0
78,https://stackoverflow.com/questions/8477682,Override equals and hashCode methods in superclass or in the sub class or override in both,I am relatively new to java programming and have had a problem finding out where to use equals and hashcode method overriding when I have a subclass inheriting from the superclass. I want to check for equality for objects of the superclass and subclass and was wanting to know if either or both the superclass and subclass would need their equals and hashcode methods overriding? My subclass has no instance variables and my superclass has 2 instance variables (integers) My subclass constructor is calling the superclass constructor. If I want to override the subclass equals and hashcode methods is that possible based on the fact the subclass has no instance variables but inherits the 2 instance variables from its superclass? ,1
79,https://stackoverflow.com/questions/33172026,At which places are JVM options hidden by STS software? How do I make the Java Hotspot MaxPermSize warning go away when using STS?,"I am using STS 3.6.0, Grails 2.4.4, Java 8 (JDK 1.8_05). I have removed MaxPermSize options from JAVA_OPTS, MAVEN_OPTS and ini file of STS. It is still showing following warning and stops my application. ""Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=256m; support was removed in 8.0"" Also to note that I had set 256m only for MAVEN_OPTS which I have removed completely, but still I am having same problem. I have even deleted forked build from BuildConfig.groovy file which specifies 256M as maxperm. Extra info: I am using jdk1.8_45. ",1
80,https://stackoverflow.com/questions/16509777,XML to Json using Json-lib,I'm trying to do a project in Android where I have a document xml from a web and i want to convert in Json. I'm trying this: -CODE- . but does not work ... can someone help me. ,0
81,https://stackoverflow.com/questions/8845186,What exactly is Apache Camel?,I don't understand what exactly Camel does. If you could give in 101 words an introduction to Camel: [1]What exactly is it? . [2]How does it interact with an application written in Java? . [3]Is it something that goes together with the server? . [4]Is it an independent program? . Please explain what Camel is. ,0
82,https://stackoverflow.com/questions/17894598,how to give execute permission for google AppEngineFile?,"I have created a google appengine file but When I try to execute it (Runtime.getRuntime().exec(command)) its giving me the below error:java.security.AccessControlException: access denied (""java.io.FilePermission"" ""<<ALL FILES>>"" ""execute"")
at java.security.AccessControlContext.checkPermission(Unknown Source)
at java.security.AccessController.checkPermission(Unknown Source)
at java.lang.SecurityManager.checkPermission(Unknown Source)
at com.google.appengine.tools.development.DevAppServerFactory$CustomSecurityManager.checkPermission(DevAppServerFactory.java:383)
at java.lang.SecurityManager.checkExec(Unknown Source)
at java.lang.ProcessBuilder.start(Unknown Source)
at java.lang.Runtime.exec(Unknown Source)
at java.lang.Runtime.exec(Unknown Source)
at java.lang.Runtime.exec(Unknown Source)
at in.javadomain.GoogleBlobServlet.runProcess(GoogleBlobServlet.java:113)
at in.javadomain.GoogleBlobServlet.Mymain(GoogleBlobServlet.java:149)
at in.javadomain.GoogleBlobServlet.doGet(GoogleBlobServlet.java:37)
at javax.servlet.http.HttpServlet.service(HttpServlet.java:617)
at javax.servlet.http.HttpServlet.service(HttpServlet.java:717)
at org.mortbay.jetty.servlet.ServletHolder.handle(ServletHolder.java:511)
at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1166)
at com.google.appengine.api.socket.dev.DevSocketFilter.doFilter(DevSocketFilter.java:74)
at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1157)
at com.google.appengine.tools.development.ResponseRewriterFilter.doFilter(ResponseRewriterFilter.java:123)
at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1157)
at com.google.appengine.tools.development.HeaderVerificationFilter.doFilter(HeaderVerificationFilter.java:34)
at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1157)
at com.google.appengine.api.blobstore.dev.ServeBlobFilter.doFilter(ServeBlobFilter.java:63)
at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1157)
at com.google.apphosting.utils.servlet.TransactionCleanupFilter.doFilter(TransactionCleanupFilter.java:43)
at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1157)
at com.google.appengine.tools.development.StaticFileFilter.doFilter(StaticFileFilter.java:125)
at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1157)
at com.google.appengine.tools.development.DevAppServerModulesFilter.doDirectRequest(DevAppServerModulesFilter.java:368)
at com.google.appengine.tools.development.DevAppServerModulesFilter.doDirectModuleRequest(DevAppServerModulesFilter.java:351)
at com.google.appengine.tools.development.DevAppServerModulesFilter.doFilter(DevAppServerModulesFilter.java:116)
at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1157)
at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:388)
at org.mortbay.jetty.security.SecurityHandler.handle(SecurityHandler.java:216)
at org.mortbay.jetty.servlet.SessionHandler.handle(SessionHandler.java:182)
at org.mortbay.jetty.handler.ContextHandler.handle(ContextHandler.java:765)
at org.mortbay.jetty.webapp.WebAppContext.handle(WebAppContext.java:418)
at com.google.appengine.tools.development.DevAppEngineWebAppContext.handle(DevAppEngineWebAppContext.java:97)
at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)
at com.google.appengine.tools.development.JettyContainerService$ApiProxyHandler.handle(JettyContainerService.java:485)
at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)
at org.mortbay.jetty.Server.handle(Server.java:326)
at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:542)
at org.mortbay.jetty.HttpConnection$RequestHandler.headerComplete(HttpConnection.java:923)
at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:547)
at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:212)
at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:404)
at org.mortbay.io.nio.SelectChannelEndPoint.run(SelectChannelEndPoint.java:409)
at org.mortbay.thread.QueuedThreadPool$PoolThread.run(QueuedThreadPool.java:582)
and also I have tried giving filepermission in the java class itself like below,
FilePermission p = new FilePermission(""<<ALL FILES>>"", ""execute"");
            FilePermission p1 = new FilePermission(""/blobstore/""+myFile+"""", ""execute"");
            FilePermission p2 = new FilePermission(""/blobstore/*"", ""execute"");
            java.lang.RuntimePermission rp = new RuntimePermission(""<<ALL FILES>>"");
            java.lang.RuntimePermission rp1 = new RuntimePermission(""/blobstore/-"");
            java.lang.RuntimePermission rp2 = new RuntimePermission(""/blobstore/*"");
            java.security.AllPermission ap = new AllPermission();
I checked the file permission like below and its having executable permission,
[java] if(p1.implies(new FilePermission(""/blobstore/""+myFile+"""", ""execute""))) {
                     System.out.println(""hey i have execute permission"");
                  }
                else{
                    System.out.println(""so sad i am not having"");
                } [/java]
But still I am getting the above mentioned error. Please provide me possible solutions.",1
83,https://stackoverflow.com/questions/12355839,Java 6 - Creating and detecting the first double value above Long.MAX_VALUE,"Below I attempt to assign to value the maximum Long value, then add to it the minimum positive Double value possible. I then try to detect that the value is greater than the maximum Long value. -CODE- . Studying the values involved shows that value has the final value of: -CODE- . while Long.MAX_VALUE has the value: -CODE- . Comparing these shows that value is greater as expected: -CODE- . Could someone please explain why the if statement fails to detect this? Sincere thanks. ",1
84,https://stackoverflow.com/questions/30155535,Java: Why won't this BigDecimal loop work?,"I'm trying to calculate pi using the Gregory-Leibniz method to a user-specified number of decimal places. I've never worked with the BigDecimal class before, so I don't know what I am missing here.

A simple explanation of the Leibniz method can be found here (method 3).

Esentially, It starts with the fraction 4/n where n = 1, and alternates between subtracting and adding the fraction 4/n, incrementing n to the next odd integer each iteration.

The program outputs simply 5, no matter how many decimal places are specified.

My code:

public static void calculatePi(int decimals) {
    BigDecimal pi = new BigDecimal(0.0);
    pi.setScale(decimals); // Set how many decimal points to use.
    boolean plus = true; // Add on the next iteration?
    int denominator = 1;
    BigDecimal nextVal = new BigDecimal((4/denominator));

    for(int i=0; i<decimals; i++)
    {
        if(plus == true) {
            pi = pi.add(nextVal);
        } else {
            pi = pi.subtract(nextVal);
        }
        denominator += 2;
        nextVal = new BigDecimal(4/denominator);
        plus ^= false; // Flip value of plus each iteration
    }
    System.out.println(pi.toPlainString());
}",1
85,https://stackoverflow.com/questions/12618915,How to implement a db listener in Java,"I have a requirement where if a record is inserted in a db table , then automatically a java process needs to be executed.What is the easiest way to implement a db listener ? ",1
86,https://stackoverflow.com/questions/22242630,Is there a elegant and common way for converting PostgreSQL hstore to JPA 2.1 DataType?,"I have used JPA 2.1 Converter to convert PostgreSQL hstore to Map<String, String>. But I didn't find a universal way for different JPA providers such as EclipseLink and Hibernate. So I need to write different Converters for each JPA provider. The following is the example which uses different Converters for EclipseLink and Hibernate. https://github.com/phstudy/jpa-converter-sample. Is there an universal way for different JPA providers? ",1
87,https://stackoverflow.com/questions/3135679,Android HttpClient - hostname in certificate didn't match <example.com> != <*.example.com>,"I'm using HttpClient on Android to connect to https://someUrl.com/somePath. The problem is that the site's certificate is for *.someUrl.com, not someUrl.com, so I get an SSLException. Lame on the part of the site, yes, but unless I can get it fixed, I'm stuck. Is there a way I can get HttpClient to relax and accept the certificate? ",1
88,https://stackoverflow.com/questions/17187029,How to run Jacoco with Java 7 and spring-instrument?,"Since I had some problems using cobertura with Java 7 - I'm trying Jacoco. My project has a parent pom.xml and sub projects. In one project I use spring to run some integration tests - so I have this plugin in this project's pom.xml: -CODE- . Since I use Java 7, I've set this plugin in the parent pom.xml: -CODE- . Now, when I'm using mvn clean install all the projects have this file in the /target folder: jacoco.exec ; But this project that uses the spring-instrument does not have this file. I think the problem is that Jacoco wishes to use the asm of spring-instrument but it fails (but I'm not sure I'm right). The Jacoco version is 0.6.3.201306030806. Why does Jacoco fails to instrument in this case? How can I overcome this? I thought maybe I can configure the maven-compiler-plugin to compile the code to 1.6 and then I wouldn't need the maven-surefire-plugin plugin. Does it make sense? ",0
89,https://stackoverflow.com/questions/21398631,Fast processing of data,"My application gets data every 80 milliseconds (I asked my boss today and he said 80 ms is okay, but perfect would be 2ms - 20ms, so even faster than I thought). I need to work with the messages that are incoming, so I tried to handle them with if clauses and every time the if clause is true there is a new text set in a TextView. like that: -CODE- . The problem is, that the data are incoming that fast and the if clauses seem not ""fast"" enough to handle it. the TextView only changes when I stop the transmission of messages, then after a short ""waiting"" the TextViewchanges. Is there something to make it more ""Realtime"" ? I didn't find something helpful via google and my programming skills are very weak only to prevent more downvotes . EDIT: I now found out, that I have to check 768 different values (all hexcodes). So there would be 768 if-statements. That would definetly break down the speed. Problem is, I cant ""wait"" to do first the if-statement and then get the next message. The messages just flow in. I just updated my code and use now ProgressBar instead of a TextView: -CODE- . EDIT2: Added Thread code : -CODE- . How to make it perform better? EDIT 3: For better explanation how fast it has to be: At the moment I'm receiving every 80 millisecond a message in hex format. The message object has 5 items: frame format, data format, data length, message ID and data. In perfect circumstances I get one every 2-20 ms. There are 768 different messages I have to differentiate. those messages are devided by 200 (to get 0.5% steps). What I want is a ProgressBar that changes and runs fluently as the hexcodes ""rain"" in and the percentage status changes. One problem is, that I have no influence on how fast the messages are received. Its always the same speed. Is it even possible to process the data that fast? ",1
90,https://stackoverflow.com/questions/35034649,JxBrowser freezes whole application," i embedded jxBrowser to my java (Swing) Application. When an error occurs this freezes my entire application ;( Is there a way to part the JxBrowser error so that I can continue to work normally in my application? Best regards, Pirol. ",1
91,https://stackoverflow.com/questions/33538475,java accessing hyperv programaticaly,,0
92,https://stackoverflow.com/questions/5785107,"Get ""real"" class of generic type","How can I get the ""real"" class of a generic type? For Example: -CODE- . If T = Integer. Output: -CODE- . If T = String. Output: -CODE- . Thanks. ",1
93,https://stackoverflow.com/questions/21065103,How to choose LookAndFeel from file,"I'm using JTattoo to change my application LookAndFeel. I know how to set any of the available skins, but now I want the user to be able to choose anyone of them. A string with the LAF is being saved in a file, so everytime you run the program it's supposed to read this file and set the skin according to your choice. I've made a JDialogBox appear before the GUI just to show if the file has been read properly, and it was. This is working: -CODE- . But this is not: -CODE- . Any idea? PS: The String in the file is correct, I've checked it like a million times, I've tried it with quotes, without them... I don't know what to do now. EDIT: Note that there is no method called chooseSkin(), it was just an easy refference, the real method is called readFile() Skins.java: -CODE- . Main.java: -CODE- . ",1
94,https://stackoverflow.com/questions/11397817,Get the current titlebar and border size of my window and manipulate screenshot image,"I am experimenting with Java and GUI manipulation and I have a custom dialog created from a jPanel imaginatively called DLog, which appears on request to collect user input. This works fine, but of course my dialog is not modal, which leaves the rest of the controls visible and accessible to the user while the dialog is open. Not good at all! To overcome this I have a separate jPanel called DLogCover which sizes with the window but which is invisible until required. When the custom dialog is shown a screenshot of my window is taken and shown as an image in a label on the DLogCover, which appears beneath my custom dialog, but above everything else (On the MODAL_LAYER of a jLayeredPanel - the custom dialog appears on the POPUP_LAYER). This works exactly as planned although there are two niggling points which I hope you may be able to help with. Firstly the screenshot of course includes the title bar and left border of the window. I have taken this into account using arbitrary numbers which work for me right now, but of course this will be different on every OS because I use the system Look and feel and these sizes might be incorrect. Question: Is there any way to make sure that my screenshot is only of the inner content of my window (or any way to always get the correct sizes for the title bar and borders of the window, regardless of OS)? Secondly, while my screenshot works fine it is simply an image of the window, and I would like to have it slightly faded or blurred in order to make it appear that there is in fact something covering the controls. Question: Is there any way to manipulate an image to give this appearance? Here is the code I am using to capture the image and display it (before showing the custom dialog): -CODE- . Many thanks for any help you can give, and as before, the reason I am doing things this way is because I am trying to learn Java so I am experimenting, and currently it is with this! Many thanks for any help you can give, and of course I am open to suggestions about alternative methods for achieving the same thing. Some Answers Id like to add this information so that any others who come looking can find the it. Thanks to Andrew Thompson's code (many thanks to nIcE cOw for the link) I can now get a screenshot of just my window contents, negating the need to try and work out titlebar and border sizes: -CODE- . This is called when I open my custom dialog and I am then able to modify the image to darken and blur it a little then display it in a jLabel which exists on my custom DLogCover (which is just a jPanel and a jLabel for the image): -CODE- . I then need to prevent mouse and key events from interacting with the controls on the main window, which are still accessible at the moment, even though they are hidden by the image. I am trying to do this with the following code, but this seems to block only the mouse events: -CODE- . Iv tried various controls in place of the jLabel but with the same effect: The mouse is blocked but the keys are not. This is something of a problem because one of the main elements in the app is a jTextPane which absolutely must not be allowed to accept extraneous key inputs. For simplicity at the moment I am turning the editable property on and off as required to prevent accidental typing into the text pane, but this is very much a workaround hack because at some point I might have keyboard accelerators assigned and I don't want them being activated by accident when the custom dialog is open. If anyone has any further suggestions to prevent any keyboard events reaching the underlying controls while the custom dialog is open Id very much like to hear them. regards. MVK. ",1
95,https://stackoverflow.com/questions/15353097,Generating BPEL files programmatically?,Is there a way to generate BPEL programmatically in Java? I tried using the BPEL Eclipse Designer API to write this code: -CODE- . but I received an error: -CODE- . I read this message by Simon: -CODE- . Is there any other API that can help? ,1
96,https://stackoverflow.com/questions/6531272,"""En dash"" being garbled during http response handling or text manipulation","I'm writing code to work with text from Wikipedia and am having issues with en dashes being garbled. I haven't worked with en dashes or other non-standard characters before (non-standard to me being character that don't appear on my keyboard ;), so I'm not sure where to point the finger at what I'm doing wrong. Here's what is happening, along with code snippets..... I send a request to Wikipedia (I'm using the Apache HttpComponents client API for communicating with Wikipedia) for the contents of an article and save it in a String: -CODE- . At this point if I were to send ""responseBody"" to System.out, en dashes are displayed in my Eclipse console as '?'. This might just be an Eclipse console display issue so I'll move on. I manipulate the text, ignoring the en dashes, and then send the text back to Wikipedia. -CODE- . When the text, now uploaded to Wikipedia, is displayed in a web browser what was en dashes before are now displayed as '?' in a box (unknown character?). Therefore, somewhere I am inadvertently changing or miscoding the en dashes, but I'm not sure exactly where. Can someone point me in the right direction? ",1
97,https://stackoverflow.com/questions/35284048,Format/Indent Java code in an Android App,"I have to show Java code snippets into my Android APP. What I want: Save te snippet in database in plain String format. Like:

""public class Whatever {public static void main(String[] args) {new Whatever().print(3);}void print (int x){  System.out.println(x); }}""
After I import the snippet from database I have to show it on Android screen well-formated/indented, like here in StackOverflow:

public class Whatever {

    public static void main(String[] args) {
        new Whatever().print(3);
    }

    void print (int x){
        System.out.println(x);
    }    
}
Is there a way to do it in Android without create/implement my own Java Code Formatter algorithm?

",1
98,https://stackoverflow.com/questions/22746318,manipulating time in java swing,"I was trying to manipulate an amateur animation using Swing in Java. The goal was to start an animation if I hover over a certain button. That was easy. But the problem is, I want to manipulate the speed of the timer of the animation according to the coordinates of the button. For example, the more right I go on the button the more speedy the animation gets (delay time decreases) and vice-versa. The code I wrote works if I move the arrow out of the button then enter again. Then the delay changes according to co-ordinates. But not if I move the arrow within the region of the button. I used mouseEntered here. That may cause cause the problem. But the mouseMove function seems not to work too. Here's my code: -CODE- . ",1
99,https://stackoverflow.com/questions/2803004,Java EE Website Planning Questions,"I'm a .NET programmer who is soon moving to the Java EE world. I have plenty of experience with .NET web technologies, web services, WebForms and MVC. I am also very familiar with the Java language, and have written a few servlets and modified a couple of JSP pages, but I haven't touched EE yet. I'd like to set up a public website using Java EE so I can familiarize myself with whats current. I'm thinking just a technology playground at this point with no particular purpose in mind. What Java technologies are the current hotness for this sort of thing? (For example, if someone asked me what I'd recommend learning to set up a new .NET site, I'd say use ASP MVC instead of WebForms and recommend LINQ-to-SQL as a quick, simple and widely used ORM.) So, what I'd like to know is: [1]Is there a recommended technology for the presentation layer? Is JSP considered a good approach, or is there anything cleaner/newer/more widespread?. [2]Is Hibernate still widely used for persistence? Is it obsolete? Is there anything better out there? (I've worked with NHibernate some, so I wouldn't be starting from scratch.). [3]Is cheap Java EE web hosting available?. [4]What should I know being a .NET web developer moving to the Java world?. ",0
